t,u_cmd,position,velocity,accel,torque,current,voltage
0.0,8.08823104824063,8.53468342376578,-6.41202652839192,24.9606398997871,4.18229231463822,20.0,41.1071803253159
0.0009999999999998899,8.08332559299807,8.54301427557146,-6.28372024298141,24.9393760795507,4.22548326753612,20.0,41.0369548917681
0.0019999999999997797,8.07843856304483,8.54250981697611,-6.37080224908522,24.6645020064442,4.21600971977851,20.0,40.9576679507277
0.0030000000000001137,8.07356980380608,8.48928402076804,-6.3631461713473,24.824746985865,4.22803085639554,20.0,40.9723113090894
0.0040000000000000036,8.06871915943503,8.54855288527251,-6.18038803206258,24.5909446067664,4.22063455584617,20.0,41.0412735006489
0.004999999999999893,8.06388647282081,8.5223142690735,-6.20176407288467,24.6760980641151,4.2290798210584,20.0,40.9804108465816
0.005999999999999783,8.05907158559673,8.53071822939703,-6.20598606987935,24.5949750415308,4.19317330560124,20.0,41.0009592782481
0.007000000000000117,8.05427433814833,8.50471008627773,-6.1275329895671,24.5042699472989,4.25575963892615,20.0,40.8707252046235
0.008000000000000007,8.04949456962153,8.46171689816092,-6.16819731579391,24.4583129520495,4.19875434713903,20.0,40.8157125701844
0.008999999999999897,8.044732117931,8.49061530613312,-6.16562741156008,24.305444629538,4.18582001226016,20.0,40.8411931028734
0.009999999999999787,8.03998681976831,8.45901965603005,-6.08049748442697,24.3321979655714,4.13833695830979,20.0,40.8134862896707
0.01100000000000012,8.03525851061041,8.49246144897306,-6.10464117055229,24.3431524680571,4.16192136495753,20.0,40.7132725108375
0.01200000000000001,8.03054702472794,8.43437213073112,-6.0611380845033,24.2250110554851,4.20438718010929,20.0,40.7464262773737
0.0129999999999999,8.02585219519372,8.48125156159913,-6.00285000081954,24.0305733528997,4.10038062156303,20.0,40.6784834601232
0.01399999999999979,8.02117385389126,8.42304613049326,-6.01984879089462,24.0605836461898,4.13901656708403,20.0,40.750608863821
0.015000000000000124,8.01651183152329,8.45333459046087,-6.03712202026149,23.9965189088482,4.21499160795464,20.0,40.7687270199293
0.016000000000000014,8.01186595762038,8.44897732808312,-6.01957938704648,23.7230156458281,4.19192283332667,20.0,40.6647186361335
0.016999999999999904,8.00723606054959,8.42462652804007,-5.95918412931888,23.8266166436946,4.1559922358898,20.0,40.5133788793575
0.017999999999999794,8.00262196752315,8.43959075426196,-5.88117266434957,23.6332510361868,4.17071574538802,20.0,40.5349353536702
0.019000000000000128,7.99802350460727,8.42047080964996,-5.90708475985579,23.4555077152834,4.13287468985342,20.0,40.4523311358097
0.020000000000000018,7.99344049673088,8.39031906059341,-6.0278074294049,23.3723469971346,4.14859652572689,20.0,40.5234914558581
0.020999999999999908,7.98887276769451,8.40097968202303,-5.94080476901077,23.3952077217578,4.10215251418051,20.0,40.4176738927319
0.021999999999999797,7.98432014017919,8.40902189578009,-5.75989231596131,23.3148563291185,4.15436528852795,20.0,40.4691143577081
0.02300000000000013,7.97978243575537,8.38780929446428,-5.76003804496371,23.2290325749202,4.15145684866579,20.0,40.4750642929884
0.02400000000000002,7.97525947489195,8.42304695651884,-5.82638393882431,23.2596394781371,4.15575538550729,20.0,40.344990800226
0.02499999999999991,7.97075107696528,8.38072633489752,-5.76850670590428,23.0110730915667,4.15048558339227,20.0,40.3775773316664
0.0259999999999998,7.96625706026827,8.40616639421772,-5.71702112973781,22.9708398002992,4.16352863081308,20.0,40.3581356923795
0.027000000000000135,7.96177724201952,8.36434070259783,-5.69549732533401,22.8593545005507,4.19076079983252,20.0,40.282026802244
0.028000000000000025,7.9573114383725,8.36157104696617,-5.65692233764028,22.7555923445566,4.10935145481915,20.0,40.316164295425
0.028999999999999915,7.95285946442474,8.36707009832386,-5.74682761061424,22.7799234318351,4.16241054902253,20.0,40.27432069563
0.029999999999999805,7.94842113422715,8.36348310310441,-5.75508880572416,22.5702096026259,4.16930673163196,20.0,40.2663259849234
0.03100000000000014,7.94399626079327,8.34607915859242,-5.62617246733415,22.4778594102394,4.10227144758531,20.0,40.233107084257
0.03200000000000003,7.93958465610871,8.34561820594212,-5.55201426648892,22.3172768995501,4.17636028876542,20.0,40.0476641389318
0.03299999999999992,7.93518613114048,8.31832030678461,-5.57061806233969,22.1723524051976,4.02775654830494,20.0,40.1459531628667
0.03399999999999981,7.93080049584643,8.30325708680356,-5.49225888969438,21.9824686974125,4.13170332852434,20.0,40.0151259999832
0.03500000000000014,7.92642755918479,8.34021194876327,-5.493531074597,21.9414661942201,4.10773016620505,20.0,40.0452508225543
0.03600000000000003,7.92206712912366,8.33100629229242,-5.43346004854301,21.9800688895912,4.0822372100208,20.0,40.0895380565756
0.03699999999999992,7.9177190126506,8.31429025578421,-5.47363141899623,21.7766863799619,4.10166431352981,20.0,39.8986200114795
0.03799999999999981,7.91338301578223,8.31656917210176,-5.4789957880101,21.6051542181832,4.10607427459068,20.0,39.9740132988286
0.039000000000000146,7.90905894357385,8.30771239003569,-5.46231138262173,21.6090148838068,4.16639732534155,20.0,39.8699720161572
0.040000000000000036,7.90474660012923,8.28730944844599,-5.39261792003382,21.448194583686,4.10863350810305,20.0,39.8019191842151
0.040999999999999925,7.90044578861024,8.31234259507837,-5.45951437969737,21.4160137544695,4.11484833531405,20.0,39.8071891264953
0.041999999999999815,7.89615631124671,8.35609877008956,-5.35721913016562,21.1965958741931,4.11773257135027,20.0,39.7826252140964
0.04300000000000015,7.89187796934617,8.27020083888329,-5.31940887717991,21.2098024276726,4.11510557884734,20.0,39.605578056301
0.04400000000000004,7.88761056330377,8.29621488871948,-5.38647212240409,20.9962520132977,4.08041554042589,20.0,39.7649080629591
0.04499999999999993,7.88335389261211,8.26906173228494,-5.37497436931776,20.9065445028608,4.15365178326625,20.0,39.6185054625416
0.04599999999999982,7.87910775587123,8.25114840451294,-5.36631542032881,20.719402723785,4.0468492491074,20.0,39.5249345909889
0.04700000000000015,7.87487195079856,8.25156027132766,-5.3016947768563,20.4054177733766,4.07490063642738,20.0,39.6503957007583
0.04800000000000004,7.8706462742389,8.27028401353088,-5.25569402778378,20.3921135813988,4.04333950107976,20.0,39.5089949670916
0.04899999999999993,7.86643052217449,8.26842750795796,-5.25273542917676,20.3382783305807,4.07583293119635,20.0,39.4864239781744
0.04999999999999982,7.86222448973509,8.2558388943495,-5.12842038392709,20.1414919367368,4.08007946375573,20.0,39.4035432576711
0.051000000000000156,7.85802797120808,8.24769190676225,-5.11006852632108,19.9088912084905,4.02503703728229,20.0,39.5011799459387
0.052000000000000046,7.85384076004864,8.24848322396323,-5.19010185980892,19.8151627871998,4.00255142904259,20.0,39.3421607332437
0.052999999999999936,7.8496626488899,8.24838612294251,-5.09574853857059,19.6179545766851,4.03314455182767,20.0,39.2917508436929
0.053999999999999826,7.84549342955322,8.23133133460935,-5.06085945924744,19.452563742101,4.04501524245288,20.0,39.3199663738565
0.05500000000000016,7.84133289305836,8.20085346914214,-5.11003293722101,19.6296250799814,4.00680907429815,20.0,39.2768663726023
0.05600000000000005,7.83718082963388,8.22766040459324,-5.20068160800722,19.2735199932485,4.05609106291069,20.0,39.2240200492767
0.05699999999999994,7.83303702872737,8.20218134486328,-5.0758869878307,19.21725001471,4.01452588411218,20.0,39.240196813412
0.05799999999999983,7.82890127901586,8.21476247870157,-5.05056157972614,19.258883412801,3.99992795077448,20.0,39.1302050312212
0.05900000000000016,7.82477336841618,8.20734261029254,-5.02921756737797,18.7162465929171,3.99788970629022,20.0,39.1049553152231
0.06000000000000005,7.82065308409546,8.18610501447258,-5.0748903332987,18.8370923122648,4.01007026933359,20.0,39.1154243225592
0.06099999999999994,7.81654021248145,8.19703560538599,-4.97069851335258,18.6649834182539,4.01589848968962,20.0,39.0458005232424
0.06199999999999983,7.81243453927314,8.19872685449556,-5.07303561848703,18.4044689655275,3.96910048712942,20.0,39.0495264636117
0.06300000000000017,7.80833584945119,8.20837125316404,-4.9800045817651,18.2789147114939,4.03892781572009,20.0,38.9597894934443
0.06400000000000006,7.80424392728852,8.2052564178957,-4.89510963355085,18.1056053209947,4.0389665459454,20.0,38.9601603828275
0.06499999999999995,7.80015855636089,8.18795154449986,-4.97435731736762,18.2379357223953,4.04119384408697,20.0,38.8956949896015
0.06599999999999984,7.79607951955747,8.19114290893809,-4.86587750557965,17.7975075164828,4.01437101977065,20.0,38.8028627595431
0.06700000000000017,7.79200659909154,8.16195995247306,-4.90708434487066,17.7555047633108,4.00129926286909,20.0,38.6936447136128
0.06800000000000006,7.78793957651109,8.18921451607743,-4.80912873432372,17.4129243495116,4.02121541968893,20.0,38.700142696067
0.06899999999999995,7.78387823270954,8.13038606208489,-4.89948782150405,17.1874031178731,4.00625439305696,20.0,38.6402631629113
0.06999999999999984,7.77982234793649,8.11634566703914,-4.89827974270937,17.1729531289756,3.99711971707414,20.0,38.6188831556288
0.07100000000000017,7.77577170180844,8.11825686152624,-4.78009606576776,17.1246529942979,3.95083807779677,20.0,38.6166251270956
0.07200000000000006,7.77172607331956,8.11915270236377,-4.94439585082658,16.8763040664545,3.95966053585103,20.0,38.5671912760392
0.07299999999999995,7.76768524085251,8.12816452084997,-4.8514391117565,16.6176620576062,3.98041619158264,20.0,38.5147541475329
0.07399999999999984,7.76364898218926,8.14139192158241,-4.75878087937767,16.8590855448463,3.91840781223211,20.0,38.4865283737671
0.07500000000000018,7.75961707452198,8.15697107733806,-4.74772834832654,16.3688534550692,3.94826353577464,20.0,38.2877856439324
0.07600000000000007,7.75558929446384,8.09273824363679,-4.75727811078226,16.2121653417504,3.97759822018778,20.0,38.3051453661856
0.07699999999999996,7.75156541805998,8.14475056566795,-4.75400035966779,15.9009691226081,3.94415139549856,20.0,38.3375181388152
0.07799999999999985,7.74754522079844,8.12606635136284,-4.68109424253611,15.9009163174327,3.92856415606673,20.0,38.2684402589433
0.07900000000000018,7.74352847762106,8.14290452755022,-4.68845073794352,15.8571948961865,3.90731302646534,20.0,38.1227284108069
0.08000000000000007,7.73951496293452,8.08802221510169,-4.67277185820409,15.6073729888299,3.91767137610574,20.0,38.0652884593937
0.08099999999999996,7.73550445062129,8.0892385883261,-4.61268050055299,15.3155242442921,3.95233064311436,20.0,38.1207579339239
0.08199999999999985,7.73149671405066,8.07432133859722,-4.66124219693842,15.1349162038118,3.91835847756565,20.0,38.0169143962636
0.08300000000000018,7.7274915260898,8.07525892733667,-4.71270746309804,15.0171235599834,3.95783088728979,20.0,37.9619612988486
0.08400000000000007,7.72348865911481,8.09158114799337,-4.65052753902942,14.8966843240094,3.94367112061395,20.0,37.9953823430417
0.08499999999999996,7.71948788502181,8.06467224433714,-4.65680805433138,14.6671676679901,3.87974803409091,20.0,37.9907881999286
0.08599999999999985,7.71548897523803,8.0846451330773,-4.6176746355546,14.4583528582038,3.90120032247135,20.0,37.920357538939
0.08700000000000019,7.71149170073295,8.06701085111354,-4.57196241316748,14.2556633557705,3.90082334291492,20.0,37.806595229755
0.08800000000000008,7.70749583202945,8.08462699974933,-4.64010686375901,14.1032523397227,3.9163860394568,20.0,37.8769936258077
0.08899999999999997,7.70350113921495,8.06333852817817,-4.56409414045845,13.9669561760252,3.89499552210539,20.0,37.6223232200842
0.08999999999999986,7.69950739195263,8.05761222874354,-4.54804993393429,13.6971495974246,3.89647369976827,20.0,37.5855456087797
0.09100000000000019,7.69551435949258,8.05634293096983,-4.52728327186224,13.4793183167082,3.83275522307619,20.0,37.6141424960349
0.09200000000000008,7.69152181068304,7.99631269832673,-4.53753560000165,13.320947322454,3.92016530634486,20.0,37.6110825107997
0.09299999999999997,7.68752951398169,8.05035720601595,-4.45237646618019,13.3927803130116,3.88846964994482,20.0,37.481614138581
0.09399999999999986,7.68353723746677,8.06163438921626,-4.48594601246654,13.1043633983845,3.89350053765876,20.0,37.4032920895523
0.0950000000000002,7.6795447488485,8.0348521550381,-4.50978823681941,12.6968491192779,3.89025290528097,20.0,37.2590402328389
0.09600000000000009,7.67555181548024,8.01056684393717,-4.45339034546436,12.6020444964081,3.83714807077143,20.0,37.3153220362441
0.09699999999999998,7.67155820436986,8.04048367494015,-4.39930870195674,12.4205353832283,3.9118467437865,20.0,37.2848447779318
0.09799999999999986,7.66756368219104,8.01144674876645,-4.45973405401227,12.1242921634067,3.84740542515187,20.0,37.2763211337233
0.0990000000000002,7.66356801529457,7.9948738312146,-4.36815021389663,12.26437466763,3.82044452082902,20.0,37.1937500557295
0.10000000000000009,7.65957096971972,8.02131641633742,-4.39296969575178,11.6106324594986,3.83689082201364,20.0,37.0320003545398
0.10099999999999998,7.65557231120558,8.01983918443509,-4.51094413833369,11.7286398161332,3.84595983583474,20.0,37.0807834058242
0.10199999999999987,7.65157180520242,8.00124233670914,-4.47853113296038,11.5181199582486,3.8567566959574,20.0,36.9314325135102
0.1030000000000002,7.64756921688311,8.01606867485205,-4.3444829389356,11.3383934596623,3.81258068476201,20.0,36.9423824942184
0.10400000000000009,7.64356431115447,8.01617650035804,-4.42979691763162,11.047760949055,3.79404520208453,20.0,36.8063332813027
0.10499999999999998,7.63955685266867,7.99249061577906,-4.42863221532512,11.1171223802696,3.80246467288673,20.0,36.8080633736167
0.10599999999999987,7.63554660583467,8.0114051574258,-4.34315320851156,10.8042115633285,3.78411042026607,20.0,36.7681365476186
0.1070000000000002,7.63153333482962,7.976551749909,-4.30416929718434,10.4514964099668,3.81825778857893,20.0,36.800121683248
0.1080000000000001,7.62751680361034,7.97578237012941,-4.31234329478054,10.4229735496469,3.80303555447716,20.0,36.6763612846603
0.10899999999999999,7.6234967759247,7.97702916276096,-4.27896875659765,10.0264409837679,3.78541212658667,20.0,36.6501509330609
0.10999999999999988,7.61947301532309,7.98227575034449,-4.29094438255683,9.86449150132267,3.81256853873564,20.0,36.5614817596135
0.11100000000000021,7.61544528516993,7.9635598073645,-4.27670538192252,9.7396780983922,3.80794080584805,20.0,36.5504600951532
0.1120000000000001,7.61141334865506,7.93077045615514,-4.32180814110466,9.41566260419726,3.78154534143027,20.0,36.3817054118449
0.11299999999999999,7.60737696880529,7.95853942890963,-4.19520573286735,9.33846485644862,3.7826902404224,20.0,36.3181991586934
0.11399999999999988,7.60333590849583,7.9210015991197,-4.28548204845066,9.18789487727508,3.73740715711955,20.0,36.3075684287657
0.11500000000000021,7.59928993046179,7.96069505869501,-4.25182893604089,8.84414747961128,3.7794314949361,20.0,36.2144837868521
0.1160000000000001,7.59523879730972,7.93522276636052,-4.30144879128933,8.67313362656353,3.70969649765937,20.0,36.0869575585628
0.11699999999999999,7.59118227152904,7.89595872694604,-4.16600395305909,8.35816050632638,3.75572769590403,20.0,36.1162606420593
0.11799999999999988,7.58712011550359,7.94148394956848,-4.18932982657537,8.22780986016852,3.79864686148223,20.0,35.9819044727661
